Transaction_Date,Store_ID,RewardsID,Prod_Num,Sale_Amount,Year,Month,Store_Location,State,Territory_Manager,Region,Region_Director,Product,CategoryID,SubcategoryID,Category,Subcategory,cust_id,date,time,name,email,phone,sms_opt_out
2024-01-11,728,,105342-IT,961.14,2024,2024-01,Tallahassee,Florida,Lana Ilana,South,Andy Gisselquist,Asus ZenBook 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-30,869,,105342-IT,961.14,2024,2024-01,New Haven,Connecticut,Ellen Lemon,East,Ana Jilani,Asus ZenBook 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-24,731,,105342-IT,961.14,2024,2024-01,Annapolis,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Asus ZenBook 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-22,841,,105342-IT,961.14,2024,2024-01,Buffalo,New York,See Ellefson,East,Ana Jilani,Asus ZenBook 14,120,120-lap,Technology & Accessories,Laptops,,,,,,,
2024-01-15,804,,105248-IT,883.48,2024,2024-01,Haverhill,Massachusetts,Bo Heap,Northeast,Michael Jarvis,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-23,735,,105248-IT,883.48,2024,2024-01,Howard,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-24,870,,105248-IT,883.48,2024,2024-01,New London,Connecticut,Ellen Lemon,East,Ana Jilani,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-15,736,383.0,105248-IT,883.48,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,383.0,2023-03-28,11:50:55,Jack Donaghy,jack@tgs.nbc,212-555-1902,N
2024-01-02,829,,105248-IT,883.48,2024,2024-01,Hackensack,New Jersey,Miami Vue,Northeast,Michael Jarvis,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-22,905,,105248-IT,883.48,2024,2024-01,Beaumont,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-22,869,,105248-IT,883.48,2024,2024-01,New Haven,Connecticut,Ellen Lemon,East,Ana Jilani,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-06,867,,105248-IT,883.48,2024,2024-01,Hartford,Connecticut,Ellen Lemon,East,Ana Jilani,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-25,736,,105248-IT,883.48,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-07,716,344.0,105248-IT,883.48,2024,2024-01,Sedalia,Colorado,Jim Heck,West,Cassie Chambers,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,344.0,2023-08-10,17:15:10,Nate Jacobs,nate@easthighland.high,626-555-1503,N
2024-01-12,708,,105248-IT,883.48,2024,2024-01,Grand Junction,Colorado,Jim Heck,West,Cassie Chambers,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-02,847,,105248-IT,883.48,2024,2024-01,Rochester,New York,See Ellefson,East,Ana Jilani,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-26,715,,105248-IT,883.48,2024,2024-01,Parker,Colorado,Jim Heck,West,Cassie Chambers,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-25,851,10.0,105248-IT,883.48,2024,2024-01,Queens,New York,See Ellefson,East,Ana Jilani,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,10.0,2023-08-25,17:25:10,Emily,emily@centralperk.coffee,212-555-1010,N
2024-01-20,872,,105248-IT,883.48,2024,2024-01,Waterbury,Connecticut,Ellen Lemon,East,Ana Jilani,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-26,736,,105248-IT,883.48,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-16,736,,105248-IT,883.48,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,TCL NXTPAPER 10s,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-21,705,,105249-IT,852.94,2024,2024-01,Denver,Colorado,Jim Heck,West,Cassie Chambers,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-28,811,,105249-IT,852.94,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,816,,105249-IT,852.94,2024,2024-01,Somerville,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-22,850,,105249-IT,852.94,2024,2024-01,New York,New York,See Ellefson,East,Ana Jilani,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-15,823,,105249-IT,852.94,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-28,702,409.0,105249-IT,852.94,2024,2024-01,Berthoud,Colorado,Jim Heck,West,Cassie Chambers,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,409.0,2024-06-15,20:10:20,Gerri Kellman,gerri@waystarroyco.com,212-555-2108,N
2024-01-07,872,,105249-IT,852.94,2024,2024-01,Waterbury,Connecticut,Ellen Lemon,East,Ana Jilani,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-18,826,,105249-IT,852.94,2024,2024-01,Cape May,New Jersey,Miami Vue,Northeast,Michael Jarvis,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-17,736,,105249-IT,852.94,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-21,828,,105249-IT,852.94,2024,2024-01,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,Dell Latitude 7320 Detachable,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-06,816,,105250-IT,837.28,2024,2024-01,Somerville,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-06,853,,105250-IT,837.28,2024,2024-01,Greenville,South Carolina,Len Jensen,South,Andy Gisselquist,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-10,853,,105250-IT,837.28,2024,2024-01,Greenville,South Carolina,Len Jensen,South,Andy Gisselquist,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-29,849,,105250-IT,837.28,2024,2024-01,Brooklyn,New York,See Ellefson,East,Ana Jilani,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-20,732,,105250-IT,837.28,2024,2024-01,Back River,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-23,717,,105250-IT,837.28,2024,2024-01,Thornton,Colorado,Jim Heck,West,Cassie Chambers,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,822,,105250-IT,837.28,2024,2024-01,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,736,,105250-IT,837.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-03,736,,105250-IT,837.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-10,838,,105250-IT,837.28,2024,2024-01,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-30,736,,105250-IT,837.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-21,706,,105250-IT,837.28,2024,2024-01,Englewood,Colorado,Jim Heck,West,Cassie Chambers,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-29,847,,105250-IT,837.28,2024,2024-01,Rochester,New York,See Ellefson,East,Ana Jilani,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-03,820,,105250-IT,837.28,2024,2024-01,Kennebunkport,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-23,736,,105250-IT,837.28,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Realme Pad,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-02,868,,105251-IT,827.45,2024,2024-01,Litchfield County,Connecticut,Ellen Lemon,East,Ana Jilani,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-09,719,,105251-IT,827.45,2024,2024-01,Cape Canaveral,Florida,Lana Ilana,South,Andy Gisselquist,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-27,735,,105251-IT,827.45,2024,2024-01,Howard,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-28,843,,105251-IT,827.45,2024,2024-01,Ithaca,New York,See Ellefson,East,Ana Jilani,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,736,,105251-IT,827.45,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-13,736,,105251-IT,827.45,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-05,871,,105251-IT,827.45,2024,2024-01,Old Saybrook,Connecticut,Ellen Lemon,East,Ana Jilani,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,733,,105251-IT,827.45,2024,2024-01,Baltimore,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-26,811,,105251-IT,827.45,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-20,823,,105251-IT,827.45,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-01,812,,105251-IT,827.45,2024,2024-01,Northampton,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Lenovo Tab P12 Pro,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-30,865,310.0,105252-IT,815.0,2024,2024-01,Bridgeport,Connecticut,Ellen Lemon,East,Ana Jilani,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,310.0,2023-03-10,09:35:45,Tara M.,tara@sunnydale.high,805-555-1109,N
2024-01-16,838,,105252-IT,815.0,2024,2024-01,Trenton,New Jersey,Miami Vue,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-30,737,,105252-IT,815.0,2024,2024-01,Parkville,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-09,807,,105252-IT,815.0,2024,2024-01,Leominster,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-15,705,,105252-IT,815.0,2024,2024-01,Denver,Colorado,Jim Heck,West,Cassie Chambers,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-12,736,,105252-IT,815.0,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-23,737,,105252-IT,815.0,2024,2024-01,Parkville,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-15,736,,105252-IT,815.0,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-08,842,,105252-IT,815.0,2024,2024-01,Elmira,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-29,847,,105252-IT,815.0,2024,2024-01,Rochester,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-05,841,,105252-IT,815.0,2024,2024-01,Buffalo,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-20,736,,105252-IT,815.0,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-26,840,,105252-IT,815.0,2024,2024-01,Albany,New York,See Ellefson,East,Ana Jilani,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-25,817,,105252-IT,815.0,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-05,865,,105252-IT,815.0,2024,2024-01,Bridgeport,Connecticut,Ellen Lemon,East,Ana Jilani,Microsoft Surface Pro 9,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-17,735,,105253-IT,801.88,2024,2024-01,Howard,Maryland,Shruti Reddy,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-14,810,,105253-IT,801.88,2024,2024-01,Nantucket,Massachusetts,Bo Heap,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-08,736,,105253-IT,801.88,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-13,736,,105253-IT,801.88,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-17,832,,105253-IT,801.88,2024,2024-01,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-23,736,,105253-IT,801.88,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-11,905,,105253-IT,801.88,2024,2024-01,Beaumont,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-31,709,,105253-IT,801.88,2024,2024-01,Greeley,Colorado,Jim Heck,West,Cassie Chambers,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-08,853,,105253-IT,801.88,2024,2024-01,Greenville,South Carolina,Len Jensen,South,Andy Gisselquist,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-02,842,,105253-IT,801.88,2024,2024-01,Elmira,New York,See Ellefson,East,Ana Jilani,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,823,,105253-IT,801.88,2024,2024-01,South Portland,Maine,Erbayne Middleton,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-16,811,,105253-IT,801.88,2024,2024-01,New Bedford,Massachusetts,Bo Heap,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-22,848,,105253-IT,801.88,2024,2024-01,Syracuse,New York,See Ellefson,East,Ana Jilani,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-04,718,265.0,105253-IT,801.88,2024,2024-01,Wheat Ridge,Colorado,Jim Heck,West,Cassie Chambers,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,265.0,2024-03-08,07:50:40,Beatrice Horseman,beatrice@hollywoo.net,323-555-1910,N
2024-01-05,736,389.0,105253-IT,801.88,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,389.0,2024-06-17,19:20:25,Cerie,cerie@tgs.nbc,212-555-1908,N
2024-01-15,705,,105253-IT,801.88,2024,2024-01,Denver,Colorado,Jim Heck,West,Cassie Chambers,"Apple iPad Pro (12.9-inch, M2)",120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-03,870,,105254-IT,798.8,2024,2024-01,New London,Connecticut,Ellen Lemon,East,Ana Jilani,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-31,736,473.0,105254-IT,798.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,473.0,2023-04-02,12:45:55,Carmela Soprano,carmela@northjersey.net,201-555-2802,N
2024-01-05,724,,105254-IT,798.8,2024,2024-01,Miami,Florida,Lana Ilana,South,Andy Gisselquist,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-04,710,,105254-IT,798.8,2024,2024-01,Lafayette,Colorado,Jim Heck,West,Cassie Chambers,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-20,851,,105254-IT,798.8,2024,2024-01,Queens,New York,See Ellefson,East,Ana Jilani,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-06,807,,105254-IT,798.8,2024,2024-01,Leominster,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-10,736,,105254-IT,798.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-08,723,,105254-IT,798.8,2024,2024-01,Lakeland,Florida,Lana Ilana,South,Andy Gisselquist,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-30,822,,105254-IT,798.8,2024,2024-01,Orono,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,738,,105254-IT,798.8,2024,2024-01,Queen Anne's County,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-25,869,,105254-IT,798.8,2024,2024-01,New Haven,Connecticut,Ellen Lemon,East,Ana Jilani,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-20,720,,105254-IT,798.8,2024,2024-01,Fort Lauderdale,Florida,Lana Ilana,South,Andy Gisselquist,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-14,802,,105254-IT,798.8,2024,2024-01,Falmouth,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-26,832,,105254-IT,798.8,2024,2024-01,Montclair,New Jersey,Miami Vue,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-07,713,389.0,105254-IT,798.8,2024,2024-01,Milliken,Colorado,Jim Heck,West,Cassie Chambers,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,389.0,2024-06-17,19:20:25,Cerie,cerie@tgs.nbc,212-555-1908,N
2024-01-27,736,,105254-IT,798.8,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Chuwi HiPad Max,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-21,802,,105255-IT,771.36,2024,2024-01,Falmouth,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-16,736,,105255-IT,771.36,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,865,,105255-IT,771.36,2024,2024-01,Bridgeport,Connecticut,Ellen Lemon,East,Ana Jilani,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-01,840,,105255-IT,771.36,2024,2024-01,Albany,New York,See Ellefson,East,Ana Jilani,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-14,736,,105255-IT,771.36,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-19,903,262.0,105255-IT,771.36,2024,2024-01,Bacliff,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,262.0,2023-10-28,15:35:55,Hollyhock,hollyhock@hollywoo.net,323-555-1907,N
2024-01-19,720,,105255-IT,771.36,2024,2024-01,Fort Lauderdale,Florida,Lana Ilana,South,Andy Gisselquist,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-28,801,,105255-IT,771.36,2024,2024-01,Attleboro,Massachusetts,Bo Heap,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-05,906,,105255-IT,771.36,2024,2024-01,Cedar Park,Texas,"Jeff ""Howdy"" Richards",South,Andy Gisselquist,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-08,736,,105255-IT,771.36,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-10,708,,105255-IT,771.36,2024,2024-01,Grand Junction,Colorado,Jim Heck,West,Cassie Chambers,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-06,709,,105255-IT,771.36,2024,2024-01,Greeley,Colorado,Jim Heck,West,Cassie Chambers,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-14,821,,105255-IT,771.36,2024,2024-01,Lewiston,Maine,Erbayne Middleton,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-25,825,,105255-IT,771.36,2024,2024-01,Bayonne,New Jersey,Miami Vue,Northeast,Michael Jarvis,Lenovo Yoga Smart Tab,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-13,734,,105256-IT,752.82,2024,2024-01,Germantown,Maryland,Shruti Reddy,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-09,817,,105256-IT,752.82,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-18,736,,105256-IT,752.82,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-22,710,,105256-IT,752.82,2024,2024-01,Lafayette,Colorado,Jim Heck,West,Cassie Chambers,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-05,870,,105256-IT,752.82,2024,2024-01,New London,Connecticut,Ellen Lemon,East,Ana Jilani,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-31,736,,105256-IT,752.82,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-01,817,,105256-IT,752.82,2024,2024-01,Worcester,Massachusetts,Bo Heap,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-30,701,,105256-IT,752.82,2024,2024-01,Aurora,Colorado,Jim Heck,West,Cassie Chambers,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-20,718,,105256-IT,752.82,2024,2024-01,Wheat Ridge,Colorado,Jim Heck,West,Cassie Chambers,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-23,851,,105256-IT,752.82,2024,2024-01,Queens,New York,See Ellefson,East,Ana Jilani,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-15,708,,105256-IT,752.82,2024,2024-01,Grand Junction,Colorado,Jim Heck,West,Cassie Chambers,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-31,701,,105256-IT,752.82,2024,2024-01,Aurora,Colorado,Jim Heck,West,Cassie Chambers,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-02,828,,105256-IT,752.82,2024,2024-01,East Orange,New Jersey,Miami Vue,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
2024-01-23,736,,105256-IT,752.82,2024,2024-01,North Harford,Maryland,Shruti Reddy,Northeast,Michael Jarvis,ASUS Vivobook 13 Slate OLED,120,120-tab,Technology & Accessories,Tablets,,,,,,,
